UserID,TotalEnrollments,UniqueCourses,UniqueCategories,UniqueLevels,TotalSpend,AverageTransactionAmount,Age,Gender,AgeGroup,ActivitySegment
U02304,1,1,1,1,0.0,0.0,21,Male,18-25,Low Activity
U02305,1,1,1,1,342.61,342.61,19,Female,18-25,Low Activity
U02306,13,13,9,3,1824.4,140.33846153846156,18,Female,18-25,Very High Activity
U02307,1,1,1,1,248.1,248.1,22,Male,18-25,Low Activity
U02308,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U02309,3,3,2,1,95.21000000000001,31.736666666666668,23,Female,18-25,Moderate Activity
U02310,1,1,1,1,0.78,0.78,15,Male,<18,Low Activity
U02311,3,3,2,2,117.68,39.22666666666667,23,Female,18-25,Moderate Activity
U02312,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02313,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U02314,1,1,1,1,177.34,177.34,29,Male,26-35,Low Activity
U02315,14,14,8,3,888.7900000000001,63.48500000000001,34,Male,26-35,Very High Activity
U02316,2,2,2,1,415.61,207.805,31,Female,26-35,Low Activity
U02317,2,2,2,1,57.32,28.66,18,Male,18-25,Low Activity
U02318,1,1,1,1,285.05,285.05,24,Female,18-25,Low Activity
U02319,1,1,1,1,248.1,248.1,24,Female,18-25,Low Activity
U02320,3,3,3,2,212.39,70.79666666666667,17,Male,<18,Moderate Activity
U02321,2,2,2,2,589.96,294.98,26,Female,26-35,Low Activity
U02322,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U02323,1,1,1,1,37.89,37.89,29,Female,26-35,Low Activity
U02324,3,3,3,2,326.02,108.67333333333333,34,Female,26-35,Moderate Activity
U02325,1,1,1,1,177.34,177.34,15,Male,<18,Low Activity
U02326,2,2,1,2,580.49,290.245,32,Male,26-35,Low Activity
U02327,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U02328,3,3,3,2,415.51,138.50333333333333,22,Female,18-25,Moderate Activity
U02329,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U02330,1,1,1,1,0.0,0.0,29,Female,26-35,Low Activity
U02331,2,2,2,2,0.0,0.0,25,Female,18-25,Low Activity
U02332,2,2,2,1,277.15,138.575,23,Male,18-25,Low Activity
U02333,3,3,3,3,415.51,138.50333333333333,32,Female,26-35,Moderate Activity
U02334,2,2,2,1,0.78,0.39,23,Female,18-25,Low Activity
U02335,1,1,1,1,0.78,0.78,25,Female,18-25,Low Activity
U02336,14,14,9,3,1228.1100000000001,87.72214285714287,17,Female,<18,Very High Activity
U02337,13,13,6,3,1676.03,128.92538461538462,18,Female,18-25,Very High Activity
U02338,1,1,1,1,0.0,0.0,29,Female,26-35,Low Activity
U02339,1,1,1,1,285.05,285.05,33,Female,26-35,Low Activity
U02340,2,2,2,2,37.89,18.945,20,Male,18-25,Low Activity
U02341,13,13,9,3,957.45,73.65,17,Male,<18,Very High Activity
U02342,2,2,2,2,89.59,44.795,21,Male,18-25,Low Activity
U02343,4,4,3,2,559.88,139.97,29,Male,26-35,Moderate Activity
U02344,14,14,9,3,1335.99,95.42785714285715,26,Male,26-35,Very High Activity
U02345,13,13,8,3,1047.8,80.6,31,Male,26-35,Very High Activity
U02346,1,1,1,1,394.26,394.26,34,Male,26-35,Low Activity
U02347,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02348,1,1,1,1,0.0,0.0,20,Male,18-25,Low Activity
U02349,14,14,9,3,1028.3,73.45,27,Male,26-35,Very High Activity
U02350,2,2,2,1,295.02,147.51,31,Female,26-35,Low Activity
U02351,2,2,2,1,0.0,0.0,22,Female,18-25,Low Activity
U02352,3,3,2,2,299.57,99.85666666666667,30,Female,26-35,Moderate Activity
U02353,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U02354,1,1,1,1,487.92,487.92,29,Female,26-35,Low Activity
U02355,1,1,1,1,119.04,119.04,32,Female,26-35,Low Activity
U02356,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U02357,2,2,2,2,0.0,0.0,28,Female,26-35,Low Activity
U02358,4,4,4,2,1066.84,266.71,22,Male,18-25,Moderate Activity
U02359,2,2,2,2,0.0,0.0,32,Female,26-35,Low Activity
U02360,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U02361,2,2,2,2,327.99,163.995,26,Female,26-35,Low Activity
U02362,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U02363,1,1,1,1,487.92,487.92,15,Male,<18,Low Activity
U02364,1,1,1,1,299.57,299.57,29,Female,26-35,Low Activity
U02365,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U02366,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02367,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02368,4,4,4,1,451.37,112.8425,31,Male,26-35,Moderate Activity
U02369,2,2,2,2,0.0,0.0,16,Male,<18,Low Activity
U02370,14,14,11,3,1092.76,78.05428571428571,24,Male,18-25,Very High Activity
U02371,12,12,8,3,1569.7,130.80833333333334,34,Female,26-35,Very High Activity
U02372,3,3,3,2,0.0,0.0,35,Male,26-35,Moderate Activity
U02373,2,2,2,2,487.92,243.96,22,Male,18-25,Low Activity
U02374,3,3,2,2,0.78,0.26,22,Male,18-25,Moderate Activity
U02375,1,1,1,1,276.37,276.37,33,Female,26-35,Low Activity
U02376,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02377,2,2,2,2,0.0,0.0,35,Male,26-35,Low Activity
U02378,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02379,2,2,2,1,0.0,0.0,20,Male,18-25,Low Activity
U02380,3,3,3,2,720.28,240.09333333333333,24,Female,18-25,Moderate Activity
U02381,1,1,1,1,415.51,415.51,31,Female,26-35,Low Activity
U02382,1,1,1,1,490.9,490.9,32,Male,26-35,Low Activity
U02383,1,1,1,1,0.0,0.0,21,Male,18-25,Low Activity
U02384,3,3,3,2,119.04,39.68,22,Male,18-25,Moderate Activity
U02385,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02386,4,4,4,2,299.57,74.8925,35,Male,26-35,Moderate Activity
U02387,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U02388,1,1,1,1,346.71,346.71,23,Male,18-25,Low Activity
U02389,2,2,2,1,177.34,88.67,33,Male,26-35,Low Activity
U02390,2,2,1,2,472.28,236.14,28,Female,26-35,Low Activity
U02391,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U02392,2,2,2,2,212.39,106.195,21,Male,18-25,Low Activity
U02393,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U02394,1,1,1,1,299.57,299.57,35,Male,26-35,Low Activity
U02395,3,3,3,2,0.0,0.0,32,Female,26-35,Moderate Activity
U02396,1,1,1,1,212.39,212.39,16,Female,<18,Low Activity
U02397,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U02398,2,2,2,2,248.88,124.44,26,Female,26-35,Low Activity
U02399,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U02400,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U02401,1,1,1,1,490.9,490.9,28,Male,26-35,Low Activity
U02402,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02403,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U02404,2,2,2,1,53.86,26.93,28,Male,26-35,Low Activity
U02405,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02406,2,2,2,1,314.26,157.13,23,Female,18-25,Low Activity
U02407,2,2,2,1,0.0,0.0,27,Male,26-35,Low Activity
U02408,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U02409,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U02410,12,12,10,3,1444.1200000000001,120.34333333333335,18,Male,18-25,Very High Activity
U02411,1,1,1,1,37.89,37.89,31,Female,26-35,Low Activity
U02412,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U02413,2,2,2,2,0.0,0.0,25,Male,18-25,Low Activity
U02414,3,3,2,2,472.28,157.42666666666665,21,Male,18-25,Moderate Activity
U02415,11,11,7,3,1568.1699999999998,142.56090909090906,33,Male,26-35,Very High Activity
U02416,1,1,1,1,0.0,0.0,24,Female,18-25,Low Activity
U02417,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U02418,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02419,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U02420,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U02421,1,1,1,1,0.0,0.0,15,Female,<18,Low Activity
U02422,1,1,1,1,57.32,57.32,21,Female,18-25,Low Activity
U02423,2,2,2,2,445.67,222.835,32,Female,26-35,Low Activity
U02424,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U02425,2,2,2,1,0.0,0.0,24,Female,18-25,Low Activity
U02426,1,1,1,1,299.57,299.57,19,Female,18-25,Low Activity
U02427,15,15,9,3,893.0,59.53333333333333,31,Female,26-35,Very High Activity
U02428,2,2,2,2,548.22,274.11,30,Male,26-35,Low Activity
U02429,3,3,2,2,0.0,0.0,30,Female,26-35,Moderate Activity
U02430,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U02431,1,1,1,1,327.99,327.99,16,Male,<18,Low Activity
U02432,15,15,10,3,1593.46,106.23066666666666,30,Female,26-35,Very High Activity
U02433,1,1,1,1,117.68,117.68,15,Female,<18,Low Activity
U02434,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U02435,1,1,1,1,487.92,487.92,17,Male,<18,Low Activity
U02436,3,3,3,2,445.67,148.55666666666667,16,Male,<18,Moderate Activity
U02437,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U02438,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U02439,1,1,1,1,276.37,276.37,22,Female,18-25,Low Activity
U02440,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U02441,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02442,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02443,2,2,1,1,95.21000000000001,47.605000000000004,22,Female,18-25,Low Activity
U02444,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U02445,14,14,10,3,1507.12,107.65142857142857,26,Female,26-35,Very High Activity
U02446,2,2,2,1,490.9,245.45,29,Male,26-35,Low Activity
U02447,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U02448,2,2,2,2,0.0,0.0,17,Male,<18,Low Activity
U02449,1,1,1,1,285.05,285.05,32,Male,26-35,Low Activity
U02450,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U02451,2,2,2,2,0.0,0.0,31,Male,26-35,Low Activity
U02452,2,2,2,2,0.0,0.0,23,Female,18-25,Low Activity
U02453,1,1,1,1,212.39,212.39,29,Female,26-35,Low Activity
U02454,2,2,2,1,0.0,0.0,28,Male,26-35,Low Activity
U02455,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U02456,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U02457,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U02458,2,2,2,2,443.7,221.85,26,Female,26-35,Low Activity
U02459,12,12,9,3,625.46,52.12166666666667,33,Male,26-35,Very High Activity
U02460,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U02461,2,2,2,1,0.0,0.0,15,Female,<18,Low Activity
U02462,1,1,1,1,327.99,327.99,26,Male,26-35,Low Activity
U02463,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U02464,1,1,1,1,0.0,0.0,21,Female,18-25,Low Activity
U02465,2,2,2,1,0.0,0.0,27,Male,26-35,Low Activity
U02466,4,4,4,2,365.96000000000004,91.49000000000001,23,Male,18-25,Moderate Activity
U02467,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U02468,3,3,3,2,0.0,0.0,29,Female,26-35,Moderate Activity
U02469,2,2,2,1,0.0,0.0,21,Male,18-25,Low Activity
U02470,13,13,7,3,734.32,56.48615384615385,34,Male,26-35,Very High Activity
U02471,1,1,1,1,326.02,326.02,16,Female,<18,Low Activity
U02472,1,1,1,1,0.0,0.0,17,Male,<18,Low Activity
U02473,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U02474,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02475,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U02476,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U02477,1,1,1,1,342.61,342.61,17,Male,<18,Low Activity
U02478,2,2,2,2,490.9,245.45,30,Male,26-35,Low Activity
U02479,4,4,4,2,285.05,71.2625,19,Female,18-25,Moderate Activity
U02480,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U02481,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U02482,2,2,2,2,0.0,0.0,35,Male,26-35,Low Activity
U02483,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02484,4,4,4,3,285.05,71.2625,25,Female,18-25,Moderate Activity
U02485,14,14,8,3,621.35,44.38214285714286,22,Male,18-25,Very High Activity
U02486,2,2,1,2,177.34,88.67,29,Male,26-35,Low Activity
U02487,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02488,1,1,1,1,0.0,0.0,27,Female,26-35,Low Activity
U02489,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U02490,13,13,8,3,0.78,0.060000000000000005,24,Female,18-25,Very High Activity
U02491,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U02492,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U02493,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U02494,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U02495,2,2,2,2,89.59,44.795,28,Male,26-35,Low Activity
U02496,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U02497,2,2,2,2,0.0,0.0,26,Female,26-35,Low Activity
U02498,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U02499,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02500,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U02501,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U02502,1,1,1,1,0.0,0.0,16,Female,<18,Low Activity
U02503,2,2,2,2,0.0,0.0,16,Female,<18,Low Activity
U02504,4,4,3,2,326.02,81.505,34,Female,26-35,Moderate Activity
U02505,1,1,1,1,248.1,248.1,35,Female,26-35,Low Activity
U02506,1,1,1,1,285.05,285.05,16,Female,<18,Low Activity
U02507,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U02508,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U02509,3,3,3,2,0.78,0.26,24,Male,18-25,Moderate Activity
U02510,2,2,2,1,0.0,0.0,23,Male,18-25,Low Activity
U02511,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U02512,14,14,8,3,934.95,66.78214285714286,15,Female,<18,Very High Activity
U02513,1,1,1,1,472.28,472.28,23,Male,18-25,Low Activity
U02514,2,2,2,2,0.0,0.0,17,Male,<18,Low Activity
U02515,11,11,8,3,996.46,90.58727272727273,15,Male,<18,Very High Activity
U02516,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U02517,2,2,2,1,464.39,232.195,30,Female,26-35,Low Activity
U02518,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02519,2,2,2,2,89.59,44.795,29,Male,26-35,Low Activity
U02520,1,1,1,1,0.0,0.0,29,Male,26-35,Low Activity
U02521,4,4,4,3,89.59,22.3975,25,Male,18-25,Moderate Activity
U02522,1,1,1,1,117.68,117.68,21,Female,18-25,Low Activity
U02523,1,1,1,1,0.0,0.0,31,Male,26-35,Low Activity
U02524,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U02525,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02526,2,2,2,1,461.65000000000003,230.82500000000002,30,Female,26-35,Low Activity
U02527,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U02528,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U02529,3,3,3,2,299.57,99.85666666666667,17,Female,<18,Moderate Activity
U02530,1,1,1,1,472.28,472.28,21,Male,18-25,Low Activity
U02531,4,4,3,2,0.0,0.0,22,Female,18-25,Moderate Activity
U02532,1,1,1,1,0.0,0.0,26,Male,26-35,Low Activity
U02533,1,1,1,1,0.0,0.0,18,Female,18-25,Low Activity
U02534,2,2,2,2,0.0,0.0,25,Female,18-25,Low Activity
U02535,2,2,2,2,327.99,163.995,26,Female,26-35,Low Activity
U02536,2,2,1,2,0.0,0.0,16,Male,<18,Low Activity
U02537,12,12,8,3,1763.05,146.92083333333332,31,Female,26-35,Very High Activity
U02538,1,1,1,1,0.0,0.0,18,Male,18-25,Low Activity
U02539,2,2,1,2,394.26,197.13,20,Female,18-25,Low Activity
U02540,15,15,11,3,1028.3,68.55333333333333,33,Female,26-35,Very High Activity
U02541,13,13,8,3,1775.24,136.55692307692308,18,Female,18-25,Very High Activity
U02542,13,13,7,3,815.93,62.76384615384615,35,Female,26-35,Very High Activity
U02543,1,1,1,1,0.0,0.0,28,Male,26-35,Low Activity
U02544,1,1,1,1,490.9,490.9,29,Male,26-35,Low Activity
U02545,2,2,1,1,0.0,0.0,16,Female,<18,Low Activity
U02546,1,1,1,1,285.05,285.05,27,Female,26-35,Low Activity
U02547,1,1,1,1,0.0,0.0,30,Female,26-35,Low Activity
U02548,2,2,2,2,487.92,243.96,25,Male,18-25,Low Activity
U02549,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02550,1,1,1,1,327.99,327.99,18,Male,18-25,Low Activity
U02551,1,1,1,1,0.0,0.0,25,Male,18-25,Low Activity
U02552,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02553,2,2,2,2,487.92,243.96,35,Female,26-35,Low Activity
U02554,1,1,1,1,299.57,299.57,32,Male,26-35,Low Activity
U02555,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U02556,1,1,1,1,276.37,276.37,18,Female,18-25,Low Activity
U02557,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02558,4,4,4,3,0.78,0.195,23,Female,18-25,Moderate Activity
U02559,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U02560,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U02561,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02562,4,4,4,2,326.02,81.505,18,Male,18-25,Moderate Activity
U02563,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02564,13,13,8,3,1558.96,119.92,19,Female,18-25,Very High Activity
U02565,1,1,1,1,327.99,327.99,32,Male,26-35,Low Activity
U02566,14,14,10,3,1608.62,114.90142857142857,30,Female,26-35,Very High Activity
U02567,1,1,1,1,0.0,0.0,35,Male,26-35,Low Activity
U02568,2,2,2,2,0.0,0.0,33,Female,26-35,Low Activity
U02569,1,1,1,1,0.0,0.0,35,Female,26-35,Low Activity
U02570,1,1,1,1,472.28,472.28,25,Female,18-25,Low Activity
U02571,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U02572,1,1,1,1,0.0,0.0,33,Female,26-35,Low Activity
U02573,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U02574,1,1,1,1,346.71,346.71,24,Male,18-25,Low Activity
U02575,2,2,2,1,285.05,142.525,30,Female,26-35,Low Activity
U02576,1,1,1,1,117.68,117.68,17,Female,<18,Low Activity
U02577,2,2,2,2,285.05,142.525,21,Female,18-25,Low Activity
U02578,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U02579,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U02580,1,1,1,1,285.05,285.05,17,Female,<18,Low Activity
U02581,2,2,2,2,346.71,173.355,22,Female,18-25,Low Activity
U02582,15,15,10,3,648.64,43.242666666666665,23,Male,18-25,Very High Activity
U02583,14,14,10,3,759.86,54.27571428571429,33,Male,26-35,Very High Activity
U02584,2,2,2,1,0.78,0.39,20,Male,18-25,Low Activity
U02585,2,2,2,2,465.75,232.875,32,Male,26-35,Low Activity
U02586,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02587,2,2,2,1,285.05,142.525,30,Male,26-35,Low Activity
U02588,1,1,1,1,415.51,415.51,18,Male,18-25,Low Activity
U02589,1,1,1,1,0.78,0.78,26,Female,26-35,Low Activity
U02590,2,2,2,2,248.1,124.05,20,Male,18-25,Low Activity
U02591,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02592,2,2,2,1,472.28,236.14,15,Male,<18,Low Activity
U02593,12,12,10,2,1432.53,119.3775,16,Male,<18,Very High Activity
U02594,1,1,1,1,327.99,327.99,18,Female,18-25,Low Activity
U02595,1,1,1,1,0.78,0.78,17,Male,<18,Low Activity
U02596,1,1,1,1,212.39,212.39,19,Female,18-25,Low Activity
U02597,2,2,2,1,269.71,134.855,17,Female,<18,Low Activity
U02598,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02599,2,2,2,2,436.29999999999995,218.14999999999998,33,Female,26-35,Low Activity
U02600,3,3,3,1,623.0799999999999,207.6933333333333,17,Male,<18,Moderate Activity
U02601,4,4,4,2,0.0,0.0,19,Female,18-25,Moderate Activity
U02602,13,13,9,3,974.75,74.98076923076923,33,Male,26-35,Very High Activity
U02603,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U02604,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U02605,12,12,7,3,1083.68,90.30666666666667,22,Male,18-25,Very High Activity
U02606,1,1,1,1,0.0,0.0,24,Male,18-25,Low Activity
U02607,1,1,1,1,0.0,0.0,22,Male,18-25,Low Activity
U02608,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02609,2,2,2,2,0.0,0.0,15,Male,<18,Low Activity
U02610,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U02611,1,1,1,1,0.0,0.0,17,Female,<18,Low Activity
U02612,14,14,10,3,966.49,69.035,22,Male,18-25,Very High Activity
U02613,2,2,2,1,177.34,88.67,23,Female,18-25,Low Activity
U02614,13,13,10,3,919.88,70.76,30,Female,26-35,Very High Activity
U02615,2,2,2,2,0.0,0.0,33,Male,26-35,Low Activity
U02616,13,13,8,3,1265.18,97.32153846153847,19,Female,18-25,Very High Activity
U02617,4,4,4,3,490.9,122.725,23,Female,18-25,Moderate Activity
U02618,3,3,2,2,0.0,0.0,23,Male,18-25,Moderate Activity
U02619,1,1,1,1,212.39,212.39,24,Female,18-25,Low Activity
U02620,2,2,2,2,37.89,18.945,30,Female,26-35,Low Activity
U02621,1,1,1,1,0.0,0.0,34,Female,26-35,Low Activity
U02622,1,1,1,1,0.0,0.0,32,Female,26-35,Low Activity
U02623,11,11,7,3,679.7199999999999,61.79272727272726,32,Female,26-35,Very High Activity
U02624,3,3,3,2,490.9,163.63333333333333,16,Female,<18,Moderate Activity
U02625,2,2,2,2,0.0,0.0,22,Female,18-25,Low Activity
U02626,3,3,3,2,212.39,70.79666666666667,21,Female,18-25,Moderate Activity
U02627,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U02628,1,1,1,1,285.05,285.05,33,Female,26-35,Low Activity
U02629,1,1,1,1,57.32,57.32,35,Female,26-35,Low Activity
U02630,12,12,9,3,670.63,55.88583333333333,20,Male,18-25,Very High Activity
U02631,1,1,1,1,0.0,0.0,23,Male,18-25,Low Activity
U02632,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U02633,14,14,8,3,1004.95,71.78214285714286,19,Female,18-25,Very High Activity
U02634,1,1,1,1,57.32,57.32,29,Female,26-35,Low Activity
U02635,1,1,1,1,0.0,0.0,16,Male,<18,Low Activity
U02636,1,1,1,1,0.0,0.0,20,Male,18-25,Low Activity
U02637,2,2,2,2,0.78,0.39,28,Male,26-35,Low Activity
U02638,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U02639,1,1,1,1,212.39,212.39,22,Female,18-25,Low Activity
U02640,3,3,3,3,654.01,218.00333333333333,34,Female,26-35,Moderate Activity
U02641,1,1,1,1,0.0,0.0,30,Male,26-35,Low Activity
U02642,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02643,15,15,10,3,1460.84,97.38933333333333,17,Female,<18,Very High Activity
U02644,4,4,3,2,234.66,58.665,23,Male,18-25,Moderate Activity
U02645,10,10,8,3,889.27,88.92699999999999,26,Female,26-35,High Activity
U02646,2,2,2,2,736.02,368.01,26,Male,26-35,Low Activity
U02647,1,1,1,1,0.0,0.0,20,Female,18-25,Low Activity
U02648,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U02649,1,1,1,1,472.28,472.28,34,Female,26-35,Low Activity
U02650,2,2,2,1,248.1,124.05,29,Female,26-35,Low Activity
U02651,16,16,9,3,1113.95,69.621875,16,Female,<18,Very High Activity
U02652,1,1,1,1,0.0,0.0,15,Male,<18,Low Activity
U02653,1,1,1,1,0.0,0.0,34,Male,26-35,Low Activity
U02654,1,1,1,1,415.51,415.51,27,Male,26-35,Low Activity
U02655,1,1,1,1,0.0,0.0,32,Male,26-35,Low Activity
U02656,1,1,1,1,53.86,53.86,34,Female,26-35,Low Activity
U02657,1,1,1,1,177.34,177.34,31,Male,26-35,Low Activity
U02658,3,3,3,2,285.05,95.01666666666667,30,Male,26-35,Moderate Activity
U02659,2,2,2,2,248.1,124.05,17,Male,<18,Low Activity
U02660,1,1,1,1,0.0,0.0,31,Female,26-35,Low Activity
U02661,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
U02662,2,2,2,2,117.68,58.84,32,Male,26-35,Low Activity
U02663,14,14,8,3,1017.04,72.64571428571428,27,Female,26-35,Very High Activity
U02664,1,1,1,1,0.0,0.0,22,Female,18-25,Low Activity
U02665,1,1,1,1,37.89,37.89,21,Female,18-25,Low Activity
U02666,1,1,1,1,0.0,0.0,19,Male,18-25,Low Activity
U02667,1,1,1,1,248.1,248.1,22,Female,18-25,Low Activity
U02668,3,3,3,2,57.32,19.106666666666666,26,Male,26-35,Moderate Activity
U02669,2,2,2,1,0.0,0.0,25,Male,18-25,Low Activity
U02670,1,1,1,1,0.0,0.0,25,Female,18-25,Low Activity
U02671,1,1,1,1,299.57,299.57,15,Female,<18,Low Activity
U02672,14,14,9,3,1012.26,72.30428571428571,32,Male,26-35,Very High Activity
U02673,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02674,1,1,1,1,0.0,0.0,28,Female,26-35,Low Activity
U02675,4,4,3,3,346.71,86.6775,34,Female,26-35,Moderate Activity
U02676,1,1,1,1,394.26,394.26,15,Male,<18,Low Activity
U02677,3,3,3,2,490.9,163.63333333333333,33,Male,26-35,Moderate Activity
U02678,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02679,11,11,8,3,1043.46,94.86,18,Male,18-25,Very High Activity
U02680,1,1,1,1,0.0,0.0,19,Female,18-25,Low Activity
U02681,1,1,1,1,0.0,0.0,33,Male,26-35,Low Activity
U02682,1,1,1,1,53.86,53.86,35,Female,26-35,Low Activity
U02683,15,15,10,3,2578.46,171.89733333333334,28,Male,26-35,Very High Activity
U02684,14,14,9,3,2747.3,196.2357142857143,28,Male,26-35,Very High Activity
U02685,1,1,1,1,487.92,487.92,27,Female,26-35,Low Activity
U02686,4,4,3,2,814.89,203.7225,19,Female,18-25,Moderate Activity
U02687,1,1,1,1,212.39,212.39,34,Male,26-35,Low Activity
U02688,1,1,1,1,0.0,0.0,26,Female,26-35,Low Activity
U02689,1,1,1,1,0.0,0.0,27,Male,26-35,Low Activity
